bathrooms,bedrooms,latitude,longitude,price,interest_level
1.0,1,40.7489,-73.9765,3347,3
1.0,1,40.7806,-73.9489,2400,2
1.0,0,40.7431,-73.9792,2695,1
2.0,2,40.5065,-74.2432,3000,1
1.0,1,40.8671,-73.9277,1750,1
1.0,1,40.7771,-73.9505,3100,1
1.0,3,40.6755,-73.9813,3350,2
1.0,3,40.7305,-73.9831,4250,1
2.0,4,40.7657,-73.9572,4800,1
1.0,1,40.7284,-73.9953,5595,1
1.0,1,40.7471,-73.9723,3095,1
1.0,1,40.7612,-73.9978,3200,2
1.0,1,40.732,-73.9574,2000,2
1.0,1,40.7372,-73.9981,3700,1
1.0,2,40.8685,-73.9173,1950,2
1.0,2,40.7277,-73.9833,3495,1
1.0,2,40.6661,-73.9882,2500,2
1.0,2,40.6998,-73.9188,2300,2
1.0,1,40.7454,-73.9776,4050,1
1.0,0,40.7278,-73.9871,1580,3
1.0,1,40.7298,-73.9817,2800,1
2.0,1,40.7055,-74.0105,3600,1
1.0,2,40.8067,-73.9437,2550,2
1.0,2,40.756,-73.9687,2800,2
2.0,3,40.7244,-73.9942,6275,1
2.0,2,40.7529,-74.0039,6500,1
1.0,0,40.7337,-73.9865,2700,2
1.0,0,40.6697,-73.9548,2195,2
2.0,3,40.784,-73.9758,11500,1
1.0,2,40.7282,-73.9892,2590,2
1.0,3,40.7829,-73.97710000000002,8995,1
1.0,1,40.7878,-73.9678,4000,1
1.0,0,40.7656,-73.9886,3000,1
1.0,1,40.7164,-73.8439,2700,1
1.0,1,40.7449,-73.9893,3000,1
2.0,3,40.7612,-73.9978,5000,1
1.0,1,40.7075,-74.0113,3836,1
1.0,2,40.7739,-73.9893,4900,1
1.0,2,40.7889,-73.9745,2995,1
1.0,2,40.7488,-73.977,3400,1
1.0,0,40.7084,-74.0057,2795,1
1.0,2,40.7316,-73.9839,3650,1
1.0,0,40.7446,-73.97399999999998,2300,1
1.0,0,40.7704,-73.9599,1975,1
2.0,2,40.7048,-74.0097,6495,1
1.0,1,40.7716,-73.9506,4000,1
2.0,4,40.7413,-73.9779,6295,1
1.0,0,40.7571,-73.9647,2300,2
2.0,3,40.7075,-74.0059,4332,2
1.0,1,40.7233,-73.9915,4675,1
2.0,2,40.745,-73.9863,5700,1
1.0,0,40.7479,-73.9739,2450,2
1.0,0,40.7436,-73.9919,3425,1
1.0,1,40.7444,-73.9803,3640,1
1.0,0,40.7727,-73.9518,2100,1
1.0,1,40.6961,-73.9934,2400,1
1.0,0,40.7621,-73.9879,3195,1
1.0,2,40.7293,-73.9887,3200,3
1.0,2,40.6812,-73.9712,2850,1
1.0,0,40.7179,-74.0148,3720,1
1.0,0,40.7297,-73.9999,2195,1
1.0,0,40.7604,-73.9652,2260,2
2.0,3,40.7194,-73.9961,9000,1
1.0,2,40.7608,-73.9937,2800,1
1.0,1,40.7753,-73.9509,2575,1
1.0,2,40.7923,-73.9724,4200,1
1.0,1,40.7826,-73.9469,2900,1
0.0,0,40.7749,-73.9536,1800,1
1.0,1,40.6824,-73.9586,2675,2
1.0,2,40.7073,-74.0046,2850,2
1.0,2,40.7843,-73.9503,3550,2
1.0,0,40.7816,-73.9822,1650,3
1.0,0,40.8198,-73.9578,1660,2
1.0,1,40.7222,-73.9824,3350,1
1.0,1,40.7477,-74.0008,2549,2
1.0,1,40.7773,-73.9469,2600,2
1.0,1,40.7373,-74.0042,4095,1
1.0,1,40.7772,-73.9455,2250,3
1.0,2,40.7568,-73.9982,3000,1
1.0,0,40.7785,-73.9607,2300,1
1.0,2,40.7257,-73.9802,3195,3
1.0,0,40.7535,-73.9648,1952,2
1.0,1,40.7706,-73.9489,2155,1
1.0,2,40.7444,-73.9754,4200,1
1.0,1,40.7304,-74.005,3592,1
1.0,2,40.8021,-73.9392,2250,3
1.0,0,40.7675,-73.9607,2400,3
1.0,3,40.7274,-73.9882,4500,2
1.0,1,40.7028,-74.0124,5000,1
1.0,1,40.7067,-74.0101,3995,1
1.0,2,40.7245,-74.0023,3895,1
1.0,0,40.7236,-74.0106,3650,1
2.0,3,40.6826,-73.9153,2600,1
1.0,1,40.7984,-73.9632,2145,1
1.0,1,40.7444,-73.9803,4115,1
2.0,4,40.7593,-73.9962,5890,1
1.0,0,40.7065,-74.0077,3325,1
0.0,0,40.71,-74.0143,2595,1
1.0,2,40.6848,-73.9676,2995,2
1.0,1,40.7228,-73.9857,3500,1
1.0,3,40.7365,-74.0049,5400,2
1.0,0,40.7609,-73.9941,1995,1
1.0,2,40.7067,-74.0071,3130,1
2.0,2,40.7111,-74.0055,5500,1
1.0,0,40.7635,-73.9848,2650,1
1.0,0,40.7476,-73.976,2275,2
1.0,1,40.7462,-73.9757,2900,2
0.0,0,40.7487,-73.9425,2625,1
1.0,0,40.73,-73.9864,2825,1
1.0,1,40.7431,-73.9792,2950,1
1.0,1,40.7833,-73.9834,2350,1
1.0,1,40.7365,-74.0078,4395,1
1.0,0,40.7112,-74.0078,2475,1
1.0,0,40.7706,-73.9501,1735,1
1.0,1,40.7677,-73.9543,2300,1
1.0,1,40.781,-73.9529,2700,1
1.0,0,40.744,-73.9964,2390,1
1.0,1,40.7163,-74.0042,3195,1
1.0,1,40.7792,-73.9514,2599,1
2.0,2,40.7392,-73.9885,6650,1
1.0,1,40.7817,-73.9478,1725,2
2.0,2,40.7327,-73.8638,3112,2
1.0,3,40.7902,-73.9677,4000,3
1.0,0,40.7521,-73.9743,3675,1
1.0,1,40.7092,-74.0181,3300,3
2.0,2,40.7074,-74.0069,5170,1
2.0,3,40.7279,-73.9794,5495,1
4.0,4,40.7711,-73.9817,25000,1
2.0,3,40.7469,-73.9735,5400,2
1.0,0,40.7678,-73.9869,1875,1
1.0,1,40.7236,-74.0106,4250,1
1.0,4,40.6866,-73.9082,3300,2
1.0,3,40.7347,-74.0063,6000,1
1.0,3,40.7257,-73.9774,5000,1
1.0,2,40.6088,-73.9625,1600,3
2.0,2,40.7111,-74.0055,6300,1
1.0,1,40.8031,-73.957,2500,1
1.0,1,40.7746,-73.9535,2295,1
1.0,2,40.7735,-73.9509,3250,1
1.0,1,40.795,-73.9708,2400,1
1.0,1,40.7595,-73.9691,3200,2
2.0,2,40.6969,-73.983,4650,1
1.0,3,40.6841,-73.9419,2150,3
1.0,3,40.7376,-73.9828,4550,3
1.0,2,40.708,-74.0149,2900,2
1.0,1,40.7358,-73.9857,3700,1
1.0,3,40.7399,-73.9864,5290,1
1.0,1,40.7197,-73.9849,2275,1
1.5,3,40.6892,-73.9068,2600,1
1.0,1,40.7462,-73.9759,2400,2
1.0,0,40.7728,-73.98100000000002,2095,1
1.0,2,40.7182,-73.9968,2550,2
1.0,1,40.7049,-74.008,3350,1
2.0,2,40.7777,-73.9462,4795,2
1.5,1,40.7521,-73.9743,4700,1
1.0,0,40.7568,-73.9982,2500,3
2.0,3,40.7468,-73.9777,5400,2
1.0,2,40.7585,-73.9913,3300,1
1.0,1,40.7682,-73.9536,2195,1
1.0,0,40.7383,-74.0019,3150,1
2.0,2,40.7606,-73.9963,4200,1
1.0,4,40.8242,-73.9526,3695,1
1.0,1,40.7328,-73.9964,5700,1
1.0,2,40.732,-73.9745,3936,1
1.0,2,40.7045,-74.0089,2990,1
1.0,0,40.7444,-73.9754,2695,1
1.0,1,40.7461,-73.9947,3850,1
1.0,2,40.7755,-73.9517,3300,1
1.0,4,40.6931,-73.9722,4250,1
1.0,3,40.7073,-74.0046,3200,2
1.0,2,40.6646,-73.9874,2350,1
2.0,2,40.7754,-73.9502,8290,1
1.0,1,40.7601,-73.99,2650,1
1.0,1,40.6715,-73.9595,2250,2
1.0,2,40.7768,-73.9457,2700,1
1.0,3,40.7845,-73.977,4150,1
2.0,2,40.7141,-74.0096,7615,1
1.0,2,40.7387,-73.9945,4500,1
1.0,0,40.708,-74.0149,2695,1
2.0,2,40.7301,-73.9935,6490,1
1.0,2,40.7073,-74.0046,3095,2
1.0,1,40.7633,-73.9785,3195,1
1.0,1,40.7113,-74.0158,2800,2
1.0,1,40.7704,-73.9557,2250,1
1.0,1,40.7611,-73.9989,3100,2
2.0,3,40.6872,-73.9471,3500,3
1.0,0,40.7859,-73.9755,2250,1
1.0,0,40.7622,-73.9607,1900,3
4.0,4,40.7723,-73.953,12000,1
2.0,2,40.7607,-73.9981,4250,1
1.0,1,40.7463,-73.915,2250,1
1.0,1,40.7332,-74.0047,2695,1
1.0,2,40.7111,-74.0055,7300,1
1.0,2,40.7811,-73.9482,2650,1
2.0,3,40.7369,-73.9821,5000,2
1.0,2,40.7627,-73.9611,3350,1
2.0,3,40.7073,-74.0046,4385,1
1.0,1,40.7645,-73.984,3335,1
1.0,3,40.7261,-73.987,5295,1
1.5,2,40.7239,-73.9901,4400,1
1.0,0,40.7266,-73.941,2200,1
1.0,0,40.7414,-73.9985,2300,1
2.0,2,40.7485,-73.98,6495,1
1.0,1,40.7328,-74.0089,2900,1
1.0,1,40.7046,-74.0126,3800,1
1.0,1,40.7779,-73.9525,3995,1
2.0,3,40.733,-74.0056,6000,2
1.0,1,40.741,-73.979,2795,2
2.0,3,40.8309,-73.9486,3495,1
1.0,0,40.6697,-73.9548,1999,1
1.0,1,40.7248,-73.9922,4930,1
1.0,1,40.7772,-73.958,2150,1
1.0,0,40.7708,-73.9553,1925,1
1.0,3,40.7672,-73.9941,3125,3
1.0,3,40.7929,-73.9506,2475,2
1.0,0,40.7678,-73.987,1800,1
1.0,1,40.7092,-74.0137,6000,1
2.0,3,40.7664,-73.9863,5994,1
1.0,1,40.8179,-73.9376,1950,1
1.0,1,40.7444,-73.9774,3000,1
1.0,2,40.7444,-73.9773,3350,2
1.0,0,40.7871,-73.9759,2025,1
1.0,3,40.7246,-73.9844,4950,2
1.0,0,40.7724,-73.9544,1800,1
1.0,1,40.786,-73.952,2950,2
2.0,5,40.7297,-73.9753,8304,1
1.0,1,40.7675,-73.9607,3807,1
1.0,0,40.8198,-73.9578,1650,2
1.0,3,40.6918,-73.8476,1750,3
1.0,0,40.7702,-73.952,1875,1
1.0,1,40.7439,-73.9971,3300,2
1.0,1,40.8225,-73.9475,1800,1
2.0,3,40.7328,-73.9904,5100,3
1.0,0,40.7633,-73.9628,2750,1
1.0,2,40.7505,-74.0022,4000,1
1.0,0,40.73,-73.9864,2925,1
1.0,0,40.7805,-73.9464,2488,1
1.0,2,40.6352,-74.0295,2500,2
1.0,2,40.7568,-73.9982,3295,1
1.0,0,40.7568,-73.9982,2400,1
1.0,0,40.7664,-73.9918,2995,1
0.0,0,40.786,-73.9703,3000,2
1.0,2,40.6373,-73.9568,1750,2
1.0,3,40.8231,-73.946,3000,1
1.0,1,40.6523,-73.9108,1300,3
1.0,0,40.774,-73.9493,1850,1
1.0,2,40.7671,-73.9529,3500,1
1.0,3,40.7795,-73.9491,4150,1
2.0,3,40.7799,-73.9803,4700,1
1.0,1,40.7031,-73.8119,1500,3
1.0,3,40.753,-73.9695,4527,2
1.0,2,40.6285,-73.8996,1700,3
1.0,1,40.7792,-73.9514,2679,1
1.0,1,40.7244,-73.9942,4295,1
1.0,3,40.7196,-74.0109,6995,2
2.0,4,40.7436,-73.9727,5750,2
1.0,0,40.8233,-73.9405,1400,3
2.0,3,40.7874,-73.942,3600,2
1.0,2,40.7573,-73.9651,2950,1
2.0,3,40.7836,-73.9767,5500,1
1.5,3,40.69300000000001,-73.972,3595,1
2.0,2,40.7247,-73.9935,6500,1
2.0,2,40.7951,-73.9676,4995,1
2.5,4,40.753,-73.9695,7695,1
1.0,0,40.7301,-73.9942,2425,1
1.0,1,40.7601,-73.9695,2890,2
1.0,2,40.8198,-73.9578,2795,2
1.0,2,40.6498,-73.9741,3250,1
1.0,1,40.7518,-73.9944,3500,2
2.0,5,40.6802,-73.9092,4000,1
1.0,2,40.7513,-73.9862,3195,2
1.0,1,40.7611,-73.94,1800,1
1.0,1,40.7184,-73.9898,2375,1
1.0,1,40.73,-73.9804,2795,2
1.0,1,40.7825,-73.9791,2700,1
2.0,2,40.6952,-73.9831,4895,1
1.0,1,40.7275,-74.0034,2450,1
1.0,2,40.7951,-73.9676,3300,1
2.0,4,40.7074,-74.0069,6195,2
1.0,0,40.7191,-74.0043,4199,1
1.0,1,40.7756,-73.9833,3475,2
1.0,1,40.7766,-73.9452,2209,1
1.0,1,40.7317,-73.9743,3414,3
1.0,1,40.7285,-73.9806,3800,1
1.0,1,40.7743,-73.9874,2155,2
1.0,2,40.6877,-73.945,2950,1
1.0,1,40.7295,-73.9847,2399,1
1.0,1,40.6357,-73.9599,2000,1
1.0,1,40.779,-73.9482,2890,2
1.0,0,40.7656,-73.9905,2100,1
1.0,0,40.7826,-73.9756,2650,1
1.0,1,40.7731,-73.9517,3295,1
2.0,2,40.7721,-73.9861,8000,1
2.0,3,40.761,-73.9893,4495,1
1.0,2,40.7413,-73.9788,3450,2
1.0,1,40.7565,-73.9631,3475,2
1.0,1,40.6798,-73.9816,3395,1
1.0,1,40.7844,-73.9497,2700,2
1.0,1,40.7546,-73.9938,1896,2
1.5,1,40.7456,-74.0053,5150,1
1.0,1,40.7641,-73.99600000000002,2125,2
1.0,0,40.7554,-73.9654,2000,2
1.0,3,40.8007,-73.961,2950,1
1.0,2,40.768,-73.9102,1600,3
1.0,3,40.8007,-73.961,2950,3
2.0,2,40.7258,-73.9798,3450,1
1.0,1,40.7699,-73.9484,2575,2
1.0,3,40.8015,-73.9668,4600,1
2.0,4,40.7413,-73.9779,6000,1
1.0,0,40.7079,-74.006,2500,2
2.0,4,40.8215,-73.955,4999,1
1.0,1,40.7799,-73.9512,1900,1
1.0,0,40.7338,-73.9865,2600,1
1.0,1,40.6325,-74.0296,1500,2
1.0,2,40.7652,-73.9898,3400,1
1.0,3,40.7337,-73.9775,5094,1
1.0,1,40.7067,-74.0072,3100,1
1.0,2,40.7354,-74.0032,4095,1
1.0,0,40.7399,-74.0036,2300,3
1.0,0,40.7478,-73.9571,2354,1
1.0,1,40.7058,-74.0089,3100,1
1.0,3,40.6822,-73.9947,4150,1
2.0,3,40.6641,-73.9581,3434,1
2.0,2,40.7751,-73.9886,5475,1
1.0,2,40.7749,-73.9249,2500,1
1.0,2,40.726,-73.9892,4195,1
1.0,2,40.7326,-73.9749,4146,1
2.0,2,40.7868,-73.9504,5200,1
1.0,1,40.708,-74.0149,2395,2
1.0,3,40.6933,-73.9255,2960,1
1.0,1,40.8442,-73.943,1750,1
1.0,0,40.7611,-73.9989,2400,3
1.0,2,40.7489,-73.9765,3125,1
1.0,0,40.7302,-73.9924,3125,2
1.0,3,40.6907,-73.9217,3200,1
1.0,2,40.7902,-73.9677,4108,2
1.0,0,40.7721,-73.9476,1795,1
1.5,2,40.7985,-73.9646,2950,1
1.0,3,40.7929,-73.9506,2475,2
1.0,1,40.7344,-74.0001,3495,1
1.0,0,40.7592,-73.9884,2150,1
1.0,0,40.7081,-74.0065,3258,1
2.0,2,40.7176,-73.9531,4825,1
1.0,2,40.7251,-73.9816,3300,1
1.0,1,40.7617,-73.9618,2350,1
1.0,0,40.813,-73.9386,1675,1
1.0,2,40.7275,-73.9838,3995,1
1.0,3,40.7054,-74.0095,3700,1
1.0,1,40.7676,-73.9577,2700,1
2.0,3,40.7322,-73.9832,4500,3
1.0,2,40.7599,-73.9908,2995,1
1.0,0,40.7449,-73.9815,2400,1
1.0,4,40.7395,-74.0031,7495,2
1.0,1,40.7733,-73.9815,3392,3
2.0,2,40.7182,-74.0148,6000,1
2.0,2,40.7762,-73.9592,8500,1
2.0,3,40.8014,-73.9663,3700,2
1.0,0,40.8198,-73.9578,1750,3
2.0,2,40.6947,-73.9377,3300,1
2.0,3,40.7645,-73.984,5000,1
1.0,1,40.7252,-73.9576,2050,1
1.0,1,40.675,-73.9551,2075,2
1.0,1,40.7753,-73.9521,2500,1
1.0,0,40.7708,-73.9576,2250,1
1.0,2,40.7804,-73.9522,2800,2
1.0,1,40.7733,-73.9815,4450,1
1.0,1,40.7516,-73.8237,1650,1
1.0,3,40.6981,-73.9241,2700,1
2.0,3,40.7656,-73.9886,4500,2
1.0,1,40.8465,-73.9349,1600,2
2.0,2,40.7476,-73.9732,5340,1
1.0,1,40.7283,-73.9875,3650,1
1.0,1,40.7433,-73.91199999999998,1450,3
1.0,1,40.7183,-73.9853,2695,2
2.0,2,40.7471,-73.9866,6000,1
1.0,1,40.7518,-73.9849,2900,2
1.0,1,40.7889,-73.9755,3600,1
1.0,2,40.7457,-73.9785,2995,2
1.0,0,40.7267,-74.0023,2350,2
1.0,3,40.7425,-73.9789,4795,1
1.0,1,40.7074,-74.0069,3350,2
1.0,1,40.6817,-73.9098,1900,1
1.0,3,40.7371,-74.0016,6095,1
1.0,2,40.7633,-73.9785,4295,1
1.0,1,40.7422,-73.9824,2800,2
1.0,1,40.7092,-74.0137,4200,1
2.0,3,40.7406,-73.98,4600,1
2.0,4,40.845,-73.9401,3600,1
1.0,1,40.777,-73.9513,2600,2
1.0,0,40.7062,-74.0099,2590,1
1.0,1,40.7521,-73.9702,2600,2
1.0,0,40.7441,-73.9999,2075,3
1.0,2,40.7457,-73.9797,5495,1
2.0,3,40.7444,-73.9803,5800,1
1.0,3,40.7436,-73.9727,3665,3
1.0,1,40.7506,-73.9844,1950,3
1.0,2,40.8006,-73.9517,2350,1
1.0,1,40.7609,-73.9891,2395,1
1.0,3,40.7191,-74.0109,4500,1
1.0,0,40.7137,-73.9904,2500,1
1.0,0,40.5956,-73.7555,999,2
1.0,1,40.7302,-73.9826,2995,1
0.0,3,40.7047,-74.0076,3500,1
1.0,2,40.7488,-73.977,5500,1
2.0,1,40.7324,-74.0081,8400,1
3.0,2,40.7387,-74.0092,12500,1
1.0,2,40.7152,-73.9903,2650,2
1.0,2,40.7653,-73.9879,3000,3
1.0,1,40.7533,-73.9666,2000,1
1.0,2,40.7265,-73.9877,3200,3
1.0,2,40.7694,-73.9261,2725,1
2.0,2,40.7933,-73.9675,3685,2
2.0,4,40.753,-73.9695,7600,1
1.0,3,40.7604,-73.7812,1995,3
1.0,1,40.7887,-73.9714,3145,2
1.5,3,40.7804,-73.9513,3895,1
1.0,3,40.8449,-73.9391,2500,2
2.0,3,40.7548,-73.9944,4800,1
1.0,1,40.7073,-74.0046,3000,1
1.0,1,40.7278,-73.9999,2750,1
2.0,3,40.7419,-74.0014,6200,1
1.0,1,40.7972,-73.9488,2445,1
2.0,3,40.7328,-73.9904,4700,2
1.0,2,40.6945,-73.9389,2000,3
1.0,1,40.7777,-73.9883,3965,1
1.0,2,40.7447,-73.9741,3200,2
1.0,1,40.7037,-73.9894,3490,1
2.5,3,40.768,-73.9533,6000,1
1.0,2,40.7489,-73.9765,3000,3
1.0,0,40.8118,-73.9387,1750,2
1.0,0,40.813,-73.9386,1675,1
2.0,2,40.7548,-73.9944,4800,1
1.0,1,40.7416,-73.9216,2050,1
1.0,1,40.6981,-73.9311,2550,1
1.0,2,40.7918,-73.9726,4195,1
1.0,1,40.7742,-73.9556,2000,2
2.0,2,40.7239,-74.0036,14000,2
1.0,1,40.7592,-73.9948,4425,1
1.0,1,40.7689,-73.9555,1950,3
1.0,2,40.7291,-73.9895,3450,1
1.0,1,40.7777,-73.9532,2150,3
1.0,2,40.731,-73.9754,4290,1
1.0,0,40.6938,-73.9925,3595,1
2.0,2,40.747,-73.984,6918,1
1.0,2,40.7479,-73.9739,3000,3
2.0,2,40.7284,-73.9858,3900,1
1.0,3,40.8325,-73.9436,2250,2
1.0,0,40.747,-73.9845,1900,2
1.0,3,40.7913,-73.9716,3195,2
1.0,0,40.7802,-73.9515,2150,1
1.0,3,40.7978,-73.969,4575,1
1.0,1,40.6884,-73.9168,1800,2
1.0,1,40.7301,-73.9927,4150,1
1.0,2,40.7297,-73.9794,3000,1
1.0,2,40.8107,-73.9283,2250,2
1.0,1,40.781,-73.9562,2000,3
1.0,0,40.7645,-73.984,2765,2
1.0,0,40.7568,-73.9982,2290,2
1.0,2,40.7188,-73.987,3700,1
1.0,1,40.7352,-73.9972,3495,2
2.0,3,40.7328,-73.9993,6450,1
1.0,1,40.7347,-73.9871,4750,1
1.0,1,40.7243,-74.0103,5395,1
2.0,2,40.6881,-73.9794,4246,1
1.0,0,40.7496,-73.8904,1500,1
2.0,4,40.7813,-73.9494,5000,1
1.0,3,40.8015,-73.9668,3890,1
1.0,0,40.7714,-73.9929,3000,1
2.0,2,40.7551,-73.9928,4500,1
1.0,1,40.685,-73.9497,1475,3
1.0,0,40.7356,-73.8544,1495,1
1.0,2,40.7032,-73.9914,5500,1
1.0,1,40.6898,-73.9797,2995,1
3.0,4,40.7786,-73.9478,5200,1
2.0,4,40.8031,-73.9653,5000,1
1.0,0,40.7512,-74.0026,3205,1
2.0,3,40.7391,-73.9936,4800,2
1.0,0,40.7275,-74.0034,2025,2
1.0,1,40.7473,-73.9738,3000,1
1.0,1,40.7755,-73.9517,3395,1
1.0,0,40.7047,-74.0076,3855,1
1.0,1,40.7661,-73.9461,2691,2
1.0,2,40.8232,-73.9474,1900,3
1.0,0,40.7654,-73.9816,2695,2
2.0,3,40.7779,-73.9515,5500,1
1.0,2,40.7073,-74.0046,2990,3
1.0,2,40.7599,-73.9923,3100,1
1.0,0,40.7557,-73.9974,1950,1
1.0,2,40.7084,-74.0066,3650,1
1.0,1,40.7284,-73.9763,2175,1
2.0,2,40.724,-74.0035,15500,1
2.0,4,40.7307,-73.9839,5800,3
2.0,4,40.7612,-73.9978,6000,2
1.0,3,40.7349,-73.9863,7000,1
1.0,3,40.7088,-74.0059,3100,2
1.0,3,40.6917,-73.9544,2750,2
1.0,0,40.7341,-73.9896,3625,1
1.0,1,40.708,-74.0149,2390,3
1.0,3,40.722,-73.9837,5650,1
2.0,2,40.7422,-73.9824,3500,1
1.0,2,40.7829,-73.9518,3300,1
1.0,1,40.7431,-73.9792,3095,1
1.0,1,40.8198,-73.9578,1950,2
1.0,1,40.753,-73.9695,4395,1
1.0,1,40.7182,-74.0148,3775,1
1.5,3,40.7436,-73.9725,4700,1
1.0,1,40.7323,-73.9531,1799,3
1.0,3,40.7125,-73.8599,2500,2
1.0,1,40.7739,-73.9529,2650,1
1.0,1,40.7846,-73.9472,2300,1
2.0,4,40.7612,-73.9978,5200,1
1.0,0,40.7895,-73.949,1650,2
1.0,1,40.7331,-74.007,3100,1
1.0,1,40.7385,-73.9836,4995,1
2.0,3,40.7779,-73.9515,5500,1
1.0,0,40.796,-73.9742,2495,1
1.0,1,40.773,-73.9558,2300,2
1.5,2,40.7297,-73.9832,4600,1
1.0,2,40.7649,-73.99,3100,1
1.0,2,40.7269,-73.9787,2800,1
2.0,2,40.7073,-74.0046,5565,1
1.0,0,40.7369,-73.9928,2900,1
1.0,2,40.7231,-74.0044,3625,2
1.0,0,40.7571,-73.9647,2500,1
1.0,1,40.7489,-73.9765,3450,2
1.0,2,40.6443,-73.9278,1700,1
2.0,2,40.7061,-74.0111,5125,1
1.0,1,40.7661,-73.9918,3508,1
1.0,1,40.7239,-73.9947,3250,2
1.0,1,40.7634,-73.9638,3900,1
1.0,1,40.7802,-73.9444,3296,1
1.0,1,40.7708,-73.9495,1990,2
1.0,0,40.7372,-73.9981,2550,2
2.0,3,40.7718,-73.9508,6800,1
1.0,2,40.8557,-73.9371,2275,1
2.0,3,40.7302,-73.9826,4492,2
1.0,1,40.6909,-73.9911,2900,1
1.0,3,40.7663,-73.917,3000,2
2.0,2,40.7163,-74.0042,4395,1
2.0,2,40.7243,-74.0103,8895,1
1.0,2,40.7523,-73.8824,2600,1
1.0,0,40.7464,-73.9802,2495,2
1.0,1,40.7465,-73.9803,2700,3
2.0,2,40.7802,-73.9478,4200,1
1.0,0,40.7739,-73.9511,2225,1
1.0,1,40.728,-73.9832,2800,1
1.0,2,40.7359,-73.8525,2100,2
2.0,2,40.7441,-73.9964,5000,2
1.0,0,40.7559,-73.9657,2250,1
1.0,1,40.759,-73.965,3800,1
1.0,2,40.7777,-73.9532,2800,1
1.0,1,40.7053,-74.0103,3977,1
1.0,0,40.7873,-73.9809,2500,1
1.0,0,40.644,-73.9568,1300,2
1.0,0,40.7383,-74.0015,2950,1
1.0,0,40.7621,-73.9637,1850,1
2.0,4,40.7429,-74.0028,7995,1
1.0,0,40.7338,-73.9865,2700,1
2.0,3,40.7352,-73.9832,4500,3
1.0,1,40.777,-73.9886,2760,3
1.0,0,40.7717,-73.9518,2250,2
1.0,1,40.7479,-73.9746,3000,2
1.0,1,40.7721,-73.9539,2850,1
2.0,3,40.7712,-73.923,6138,1
1.0,1,40.76300000000001,-73.9778,3250,1
1.0,0,40.7313,-74.002,2225,1
1.0,2,40.7191,-74.0109,4550,1
1.0,2,40.7678,-73.9616,3600,1
1.0,1,40.6661,-73.9882,2100,1
2.0,3,40.6416,-73.9504,2200,2
2.5,2,40.7301,-73.9918,12000,1
1.0,2,40.7081,-74.0065,2500,3
1.0,0,40.7492,-73.9702,1995,2
2.0,4,40.7993,-73.9604,4975,2
1.0,2,40.7806,-73.979,4350,1
1.0,2,40.5958,-74.0131,3400,2
1.0,0,40.7627,-73.9865,3190,1
1.0,0,40.7367,-74.0015,3600,1
2.0,2,40.7111,-74.0055,4500,2
1.0,2,40.7528,-74.0032,4950,3
1.0,2,40.7555,-73.9666,3800,1
1.0,0,40.7708,-73.9576,2350,1
1.0,2,40.7418,-73.9798,4295,1
1.0,1,40.7083,-73.9532,2675,1
1.0,2,40.7547,-73.969,3300,1
1.0,1,40.7326,-73.9749,3273,1
1.0,2,40.7677,-73.9916,3300,1
1.0,2,40.7407,-73.9818,2925,1
1.0,3,40.7225,-73.9892,4500,2
1.0,2,40.7586,-73.9938,3200,2
1.0,0,40.7802,-73.9126,1950,3
1.0,2,40.6669,-73.9784,3475,2
1.0,2,40.7603,-73.995,2595,1
1.0,1,40.8458,-73.9206,1395,1
1.0,1,40.7971,-73.9388,1750,1
1.0,1,40.7239,-73.9891,2100,2
1.0,1,40.7456,-73.9905,4340,1
1.0,1,40.7189,-73.9978,3500,1
1.0,0,40.7681,-73.9563,2595,1
1.0,1,40.6854,-73.998,3200,1
1.0,1,40.7587,-73.9838,2700,1
1.0,1,40.7012,-73.9302,2495,1
2.0,2,40.7613,-73.9998,4391,2
1.0,3,40.7196,-74.0109,6000,2
1.0,1,40.7724,-73.9813,2750,1
1.0,2,40.7366,-73.9826,3150,2
1.0,0,40.7717,-73.9518,2375,1
1.0,0,40.7439,-73.9971,2700,1
2.0,2,40.7512,-74.0026,5365,2
1.0,2,40.7999,-73.962,2595,2
3.0,6,40.7993,-73.9604,8000,1
2.0,4,40.7454,-73.9845,7500,1
1.0,2,40.7269,-73.97710000000002,3450,1
1.0,1,40.7066,-74.0101,3995,1
1.0,2,40.7957,-73.9705,4200,1
1.0,0,40.7489,-73.9765,2350,2
1.0,2,40.7599,-73.9908,2900,2
1.0,1,40.761,-73.9922,2095,2
1.0,2,40.5836,-73.9567,2125,2
1.0,1,40.7235,-73.9852,2400,1
1.0,0,40.7487,-73.9425,2625,1
1.0,1,40.7311,-74.0058,3500,1
2.0,2,40.7613,-73.9998,3992,3
2.0,3,40.7054,-74.0095,4362,2
2.0,2,40.7752,-73.95100000000002,5300,1
1.0,2,40.8246,-73.9508,2400,2
1.0,0,40.6925,-73.9947,2800,1
1.0,1,40.7626,-73.9906,2400,1
1.0,2,40.7462,-73.9757,3475,3
2.0,2,40.7611,-73.9989,5950,1
1.0,1,40.78,-73.9522,2200,1
2.0,3,40.7612,-73.9978,4700,1
1.0,1,40.7284,-73.9831,2200,1
1.0,0,40.761,-73.9992,3090,1
2.0,2,40.7902,-73.9677,4395,1
1.0,0,40.7815,-73.9472,1975,2
1.0,2,40.7442,-73.8925,2499,2
2.0,2,40.7878,-73.9763,4900,2
